no,word,created_at,updated_at,use,example,part_of_speech,pronunciation,mean
5743,오늘,2024-01-04 19:05:00,,Y,"[[""오늘은 가장 사랑하는 친구가 결혼하는 날이다."",""오늘로 예정되어 있던 회의가 갑작스러운 폭우로 인해 내일로 미루어졌다.""],[""조선 시대와 달리 오늘의 시대는 사회에 진출하는 적극적인 여성들이 늘어나고 있다."",""오늘과 같은 자본주의 사회에서는 얼마나 많은 부를 가지고 있는가가 매우 중요하다.""]]",명사,[오늘],"[""지금 지나가고 있는 이날."",""현재, 지금의 시대.""]"
5746,이번 주,2024-01-04 19:05:00,,Y,,,,
5747,다음 주,2024-01-04 19:05:00,,Y,,,,
5748,지난달,2024-01-04 19:05:00,,Y,"[[""김 대리의 사월 영업 실적은 지난달에 비해 떨어졌다."",""그는 지난달 일 일에 귀국해 지금까지 약 석 달 동안 한국에 머물렀다."",""지난달부터 시작한 준비 작업이 이번 달 말이나 되어서야 끝났다."",""지난달에는 크고 작은 일들이 많아 눈 코 뜰 새 없이 바쁘게 지냈다.""]]",명사,[지난달],"[""이번 달의 바로 전의 달.""]"
5749,이번 달,2024-01-04 19:05:00,,Y,,,,
5750,다음 달,2024-01-04 19:05:00,,Y,,,,
5751,작년,2024-01-04 19:05:00,,Y,"[[""올해 입학시험은 작년보다 어려울 것이라고 한다."",""작년 한 해에 우리 회사는 백만 대의 자동차를 팔았다."",""작년에 이어 올해에도 국내 영화가 관객들에게 인기를 얻고 있다."",""올해는 작년보다 한발 더 앞으로 나아가야 사회가 발전의 희망을 가지게 된다.""]]",명사,[장년],"[""지금 지나가고 있는 해의 바로 전 해.""]"
5752,올해,2024-01-04 19:05:00,,Y,"[[""올해는 다른 어떤 해보다 휴일이 많다."",""나의 올해 계획은 좋은 여자를 만나 결혼을 하는 것이다."",""우리 회사는 올해를 끝으로 더 이상 자동차 생산을 하지 않는다.""]]",명사,[올해],"[""지금 지나가고 있는 이 해.""]"
5744,내일,2024-01-04 19:05:00,,Y,"[[""내일이면 학교 친구들과 헤어진다고 생각하니 눈물이 났다."",""부장님은 이미 퇴근하셨으니 내일이 되어야 만나실 수 있습니다."",""지배인은 내 이력서를 유심히 살펴보더니 내일부터 출근하라고 했다."",""내일도 시간이 많은데 왜 이 일을 꼭 오늘까지 해야 하는지 이해가 되지 않는다.""],[""내일을 이끌 젊은 지도자들에 대해 세계가 주목하고 있다."",""한국의 밝은 내일을 위해서는 교육을 바로잡는 일이 중요하다."",""우리는 다양한 책을 읽으며 내일을 대비하고 있다."",""이 책은 오늘을 진단하는 일보다는 내일의 희망을 제시하는 데 역점을 두었다.""]]",명사,[내일],"[""오늘의 다음 날."",""앞으로 올 날.""]"
5745,지난주,2024-01-04 19:05:00,,Y,"[[""민준은 지난주 주말에 오랜만에 가족들과 외식을 했다."",""지난주에 시험이 다 끝나고 이제 방학이 시작되었다.""]]",명사,[지난주],"[""이번 주의 바로 전의 주.""]"
5753,내년,2024-01-04 19:05:00,,Y,"[[""작년에 군대에 간 아들은 내년 봄에 제대한다."",""정부가 서민층을 위해 새롭게 제정한 법은 내년부터 시행된다."",""부동산 경기가 안 좋아서 나는 올해를 넘겨 내년 봄쯤 이사를 가려고 한다.""]]",명사,[내년],"[""올해의 바로 다음 해.""]"
5754,백,2024-01-04 19:05:00,2024-01-05 19:51:00,Y,"[[""동창회에 모인 인원이 백을 넘었다."",""우리 팀은 백이면 백 모든 경기에서 승리하였다.""]]",수사,[백],"[""십의 열 배가 되는 수.""]"
5755,천,2024-01-04 19:05:00,2024-01-05 20:22:00,Y,"[[""천에서 백을 나누면 십이 된다."",""천부터 구천구백구십구까지의 네 자리 수 중 아무 것이나 고르시오.""]]",수사,[천],"[""백의 열 배가 되는 수.""]"
5756,수영장,2024-01-04 19:05:00,,Y,"[[""수영장에서는 여름 방학을 맞은 아이들이 시원하게 물놀이를 즐기고 있었다."",""이 수영장에는 아이들이 놀 수 있게 수심이 얕은 풀장이 따로 마련되어 있다."",""집 앞에 있는 수영장은 물이 더러워 오래 수영을 하면 눈병에 걸릴 수도 있다."",""그는 수영을 제대로 배우기 위해 강습을 전문적으로 하는 실내 수영장을 찾았다.""]]",명사,[수영장],"[""헤엄을 치면서 놀거나 수영 경기를 할 수 있도록 시설을 갖춘 곳.""]"
5757,놀이공원,2024-01-04 19:05:00,,Y,"[[""지수는 어린이날 놀이공원에 가서 회전목마도 타고 행진도 구경했다."",""이번 주말에는 친구들과 놀이공원에 가서 놀이 기구를 실컷 탈 예정이다."",""놀이 기구를 많이 타고 싶은 욕심에 아침 일찍부터 놀이공원 앞에 줄을 서서 입장권을 샀다.""]]",명사,[노리공원],"[""구경하거나 타고 놀 수 있도록 여러 가지 시설이나 놀이 기구를 갖추어 놓은 곳.""]"
5758,박물관,2024-01-04 19:05:00,,Y,"[[""지수는 역사에 관심이 많아 여행할 때는 꼭 그 지역의 박물관을 구경한다."",""박물관 측은 소장하고 있는 각 시대별 도자기를 모두 공개하기로 했다."",""중앙 박물관에서는 유명한 서양화가의 그림을 오늘부터 한 달 동안 전시한다.""]]",명사,[방물관],"[""유물이나 예술품을 수집, 보관, 전시하여 사람들이 보거나 연구할 수 있게 하는 시설.""]"
5759,식물원,2024-01-04 19:05:00,,Y,"[[""우리는 식물원 견학을 가서 여러 가지 야생화들을 보았다."",""식물원 내의 온도를 조절하는 장치가 고장이 나서 식물들이 말라 죽었다."",""새로 생긴 식물원에는 우리나라에서 흔히 볼 수 없는 종들을 볼 수 있다.""]]",명사,[싱무뤈],"[""식물을 연구하거나 식물에 대해 알리기 위해 많은 종류의 식물을 모아 기르는 곳.""]"
5760,동물원,2024-01-04 19:05:00,,Y,"[[""어린이들은 동물원에 있는 커다란 동물들을 좋아한다."",""동물원에는 원숭이, 코끼리, 사자 등 평소에는 볼 수 없는 동물들이 있다.""]]",명사,[동ː무뤈],"[""여러 동물들을 가두어 기르면서 사람들이 구경할 수 있도록 해 놓은 곳.""]"
5761,수영,2024-01-04 19:05:00,,Y,"[[""수영을 못하는 승규는 물속에 빠지는 것을 가장 두려워한다."",""박 선수는 수영 종목에서 우리나라 선수로는 최초로 금메달을 땄다."",""물속에서 하는 운동인 수영은 관절에 무리가 가지 않아 노인들이 하기에 좋은 운동이다.""]]",명사,[수영],"[""물속을 헤엄침.""]"
5762,놀이기구,2024-01-04 19:05:00,,Y,,,,
5972,실내화,2024-01-04 19:06:00,,Y,"[[""방이 차가워서 나는 실내화를 신었다."",""아이는 신발 주머니에 실내화를 넣고 학교에 갔다."",""이 건물은 안에 들어갈 때 신발을 벗고 실내화를 신어야 한다.""]]",명사,[실래화],"[""방이나 건물 안에서 신는 신발.""]"
5973,신발주머니,2024-01-04 19:06:00,,Y,"[[""학교에 급히 오느라 그는 실내화를 넣어 둔 신발주머니를 깜빡했다."",""그녀는 신발주머니에서 신발을 꺼내다 신발의 굽이 많이 닳아 있는 것을 발견했다.""]]",명사,[신발쭈머니],"[""신발을 넣어 들고 다니는 주머니.""]"
5974,도화지,2024-01-04 19:06:00,,Y,"[[""내 동생은 도화지에 크레파스로 그림을 그리며 혼자 놀고 있다."",""지수는 그림이 마음에 들지 않아 도화지를 구겨 쓰레기통에 던졌다.""]]",명사,[도화지],"[""그림을 그리는 데 쓰는 종이.""]"
5975,물감,2024-01-04 19:06:00,,Y,"[[""아이는 스케치북에 밑그림을 그린 뒤 물감으로 색을 칠해 넣었다."",""그녀는 그림을 그리고 있었는지 손에 물감을 잔뜩 묻히고 나왔다."",""우리는 우리 과를 상징하는 티셔츠를 만들기 위해 직접 디자인을 하고 물감을 들였다.""]]",명사,[물깜],"[""그림을 그리거나, 천이나 옷에 물을 들일 때 쓰는 재료.""]"
5976,연필깎이,2024-01-04 19:06:00,,Y,"[[""미술을 전공하는 언니는 휴대용 연필깎이를 항상 가지고 다니며 연필을 깎아 쓴다."",""나는 수학 문제를 풀 때 연필깎이로 깎아 쓰는 나무 연필로 풀어야 문제가 잘 풀린다.""]]",명사,[연필까끼],"[""연필을 깎는 데에 쓰는 기구.""]"
5977,스카치테이프,2024-01-04 19:06:00,,Y,"[[""아이는 스카치테이프를 이용하여 빨대 두 개를 붙였다."",""나는 장난감의 부러진 부분을 스카치테이프로 고정시켰다.""]]",명사,[스카치테이프],"[""접착력을 가진 투명하고 광택이 나는 테이프.""]"
5978,줄을 서서 기다리다,2024-01-04 19:06:00,2024-03-13 15:54:00,Y,,,,
5979,반찬을 뒤적거리다,2024-01-04 19:06:00,,Y,,,,
5980,골고루 먹다,2024-01-04 19:06:00,2024-03-06 11:35:00,Y,,,,
5981,소리를 내다,2024-01-04 19:06:00,,Y,,,,
5982,음식을 쏟다,2024-01-04 19:06:00,,Y,,,,
5983,음식을 만지다,2024-01-04 19:06:00,,Y,,,,
5984,의자에 올라가다,2024-01-04 19:06:00,,Y,,,,
5970,영수증,2024-01-04 19:06:00,,Y,"[[""아내는 장을 볼 때 영수증을 꼼꼼히 챙기곤 한다."",""나는 영수증을 정리하면서 내가 쓸데없는 소비를 많이 했음을 깨달았다."",""영수증을 잃어버리는 바람에 내가 돈을 지불했다는 것을 증명할 방법이 없어졌다.""]]",명사,[영수증],"[""돈이나 물건을 주고받은 사실이 적힌 종이.""]"
5971,봉투에 넣다,2024-01-04 19:06:00,,Y,,,,
5985,돌아다니다,2024-01-04 19:06:00,2024-03-06 11:36:00,Y,"[[""산속의 동물들은 먹이를 찾아 산 이곳저곳을 돌아다닌다."",""나는 쉬는 날에는 거리를 돌아다니면서 여기저기를 구경한다.""],[""감기가 돌아다닐 때는 마스크를 하는 것이 감기 예방에 좋다."",""언니는 학교에서 돌아다니는 소문을 듣고 와 나에게 말해 주었다.""]]",동사,[도라다니다],"[""여기저기를 두루 다니다."",""병이나 소문 등이 널리 퍼지다.""]"
5986,모아서 버리다,2024-01-04 19:06:00,2024-03-06 11:34:00,Y,,,,
5987,예절을 지키다,2024-01-04 19:06:00,,Y,,,,
5988,음식점,2024-01-04 19:06:00,,Y,"[[""우리는 배가 고파 가까운 음식점에 들러 식사부터 했다."",""음식점의 메뉴가 많거나 가격이 싸다고 해서 무조건 사람들이 찾는 건 아니다."",""맛과 서비스가 좋으면 그 음식점은 금방 소문이 나 사람들이 점점 몰리게 된다.""]]",명사,[음ː식쩜],"[""음식을 만들어서 파는 가게.""]"
